Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID568,568,2,-1,287.152,144.396,0,8,8,5,1,-10921639,119.680,122,74,158,11609,19.275,8.921,0.179,1.881
ID604,604,2,-1,288.756,144.930,0,9,9,5,1,-10921639,115.165,114,77,152,11171,20.281,8.835,0.140,1.397
ID640,640,2,-1,287.687,148.138,0,10,10,5,1,-10921639,116.753,117,74,152,11325,19.857,8.840,0.137,1.420
ID676,676,2,-1,288.222,147.604,0,11,11,5,1,-10921639,118.351,117,85,150,11480,18.171,8.851,0.146,1.663
ID712,712,2,-1,286.083,149.208,0,12,12,5,1,-10921639,119.598,121,81,146,11601,17.306,8.902,0.170,2.011
ID751,751,2,-1,285.014,149.742,0,13,13,5,1,-10921639,120.381,122,82,147,11677,17.431,8.903,0.185,2.152
ID790,790,2,-1,286.083,150.277,0,14,14,5,1,-10921639,118.804,120,83,150,11524,18.568,8.891,0.173,1.891
ID823,823,2,-1,284.479,153.485,0,15,15,5,1,-10921639,114.814,116,71,153,11137,22.508,8.888,0.174,1.513
ID859,859,2,-1,284.479,155.089,0,16,16,5,1,-10921639,114.474,115,75,150,11104,20.987,8.883,0.182,1.679
ID895,895,2,-1,284.479,155.089,0,17,17,5,1,-10921639,115.773,116,82,148,11230,18.562,8.874,0.188,1.970
ID931,931,2,-1,284.479,158.832,0,18,18,5,1,-10921639,109.258,108,70,146,10598,21.694,8.875,0.169,1.457
ID964,964,2,-1,285.548,162.040,0,19,19,5,1,-10921639,107.031,105,71,145,10382,21.861,8.887,0.162,1.365
ID1000,1000,2,-1,286.083,163.109,0,20,20,5,1,-10921639,110.206,108,75,143,10690,19.330,8.915,0.178,1.719
ID1036,1036,2,-1,285.014,165.248,0,21,21,5,1,-10921639,114.897,115,79,142,11145,17.324,8.888,0.200,2.209
ID1072,1072,2,-1,285.014,169.525,0,22,22,5,1,-10921639,109.175,112,67,143,10590,21.951,8.926,0.181,1.524
ID1108,1108,2,-1,287.152,172.198,0,23,23,5,1,-10921639,108.680,109,71,140,10542,20.087,8.900,0.187,1.707
ID1144,1144,2,-1,287.687,177.010,0,24,24,5,1,-10921639,108.670,106,73,142,10541,19.855,8.916,0.196,1.791
ID1180,1180,2,-1,286.618,179.684,0,25,25,5,1,-10921639,107.536,106,74,148,10431,19.335,8.906,0.195,1.816
ID1216,1216,2,-1,287.152,182.357,0,26,26,5,1,-10921639,104.289,104,69,142,10116,21.848,8.897,0.181,1.463
ID1252,1252,2,-1,287.152,186.100,0,27,27,5,1,-10921639,102.072,100,61,140,9901,22.695,8.898,0.167,1.290
ID1288,1288,2,-1,286.083,187.704,0,28,28,5,1,-10921639,102.701,101,65,141,9962,22.231,8.891,0.175,1.374
ID1324,1324,2,-1,285.014,187.169,0,29,29,5,1,-10921639,109.938,111,73,141,10664,17.830,8.892,0.205,2.100
ID1360,1360,2,-1,285.014,190.912,0,30,30,5,1,-10921639,103.268,102,65,145,10017,22.914,8.905,0.177,1.353
ID1396,1396,2,-1,283.410,194.120,0,31,31,5,1,-10921639,109.990,112,66,145,10669,20.684,8.815,0.102,0.981
ID1435,1435,2,-1,281.806,195.724,0,32,32,5,1,-10921639,121.474,126,80,156,11783,18.506,8.846,0.073,0.890
ID1468,1468,2,-1,283.944,194.655,0,33,33,5,1,-10921639,108.423,108,68,143,10517,19.712,8.883,0.149,1.430
ID1504,1504,2,-1,283.410,195.189,0,34,34,5,1,-10921639,110.299,111,81,140,10699,17.257,8.836,0.140,1.571
ID1543,1543,2,-1,283.410,194.120,0,35,35,5,1,-10921639,112.794,111,81,144,10941,16.678,8.886,0.165,1.918
ID1576,1576,2,-1,282.875,195.189,0,36,36,5,1,-10921639,110.907,110,81,146,10758,17.712,8.864,0.148,1.611
ID1615,1615,2,-1,283.944,195.724,0,37,37,5,1,-10921639,107.351,108,65,146,10413,21.151,8.854,0.141,1.258
ID1651,1651,2,-1,283.944,195.724,0,38,38,5,1,-10921639,106.526,107,64,142,10333,20.922,8.883,0.181,1.564
ID1684,1684,2,-1,283.410,194.655,0,39,39,5,1,-10921639,110.433,111,76,144,10712,17.865,8.913,0.210,2.149
ID1723,1723,2,-1,281.806,196.259,0,40,40,5,1,-10921639,108.918,110,70,144,10565,20.536,8.872,0.205,1.806
ID1759,1759,2,-1,280.736,197.863,0,41,41,5,1,-10921639,104.299,105,68,144,10117,22.140,8.877,0.190,1.504
ID1792,1792,2,-1,280.202,200.001,0,42,42,5,1,-10921639,103.268,101,63,140,10017,22.354,8.917,0.189,1.471
ID1831,1831,2,-1,280.202,200.536,0,43,43,5,1,-10921639,104.216,103,67,139,10109,20.736,8.912,0.197,1.653
ID1867,1867,2,-1,281.806,204.813,0,44,44,5,1,-10921639,94.629,91,58,136,9179,23.782,8.846,0.149,1.034
ID1903,1903,2,-1,281.271,206.952,0,45,45,5,1,-10921639,95.454,93,57,142,9259,24.390,8.879,0.158,1.068
ID1939,1939,2,-1,282.875,207.487,0,46,46,5,1,-10921639,100.320,98,64,141,9731,22.444,8.862,0.182,1.379
ID1975,1975,2,-1,282.340,208.556,0,47,47,5,1,-10921639,93.814,90,57,137,9100,24.781,8.840,0.149,0.980
ID2011,2011,2,-1,281.271,209.091,0,48,48,5,1,-10921639,100.948,98,63,135,9792,21.330,8.862,0.191,1.521
ID2047,2047,2,-1,280.736,209.091,0,49,49,5,1,-10921639,103.948,104,72,138,10083,18.132,8.874,0.202,1.924
ID2083,2083,2,-1,278.598,211.229,0,50,50,5,1,-10921639,102.588,104,61,138,9951,19.047,8.879,0.194,1.752
ID2119,2119,2,-1,280.736,214.437,0,51,51,5,1,-10921639,97.485,98,59,136,9456,20.825,8.902,0.172,1.372
ID2155,2155,2,-1,277.528,214.972,0,52,52,5,1,-10921639,99.464,101,63,136,9648,20.165,8.881,0.182,1.516
ID2191,2191,2,-1,277.528,217.111,0,53,53,5,1,-10921639,103.753,106,71,130,10064,16.118,8.879,0.201,2.151
ID2227,2227,2,-1,275.390,220.319,0,54,54,5,1,-10921639,102.062,105,65,132,9900,18.733,8.902,0.187,1.716
ID2263,2263,2,-1,275.924,224.061,0,55,55,5,1,-10921639,97.124,97,62,131,9421,20.793,8.855,0.175,1.388
ID2302,2302,2,-1,273.786,226.735,0,56,56,5,1,-10921639,100.856,101,68,133,9783,18.170,8.886,0.196,1.823
ID2335,2335,2,-1,273.786,232.081,0,57,57,5,1,-10921639,99.856,101,62,135,9686,19.130,8.903,0.190,1.670
ID2371,2371,2,-1,273.251,233.151,0,58,58,5,1,-10921639,101.794,100,67,131,9874,17.504,8.898,0.199,1.927
ID2407,2407,2,-1,271.647,240.102,0,59,59,5,1,-10921639,90.309,89,57,130,8760,22.094,8.892,0.148,1.055
ID2443,2443,2,-1,271.647,241.706,0,60,60,5,1,-10921639,98.258,98,65,133,9531,19.534,8.897,0.190,1.604
ID2479,2479,2,-1,270.043,243.844,0,61,61,5,1,-10921639,99.000,97,68,136,9603,18.817,8.896,0.193,1.701
ID2515,2515,2,-1,270.043,243.310,0,62,62,5,1,-10921639,102.351,101,67,136,9928,18.036,8.898,0.203,1.912
ID2554,2554,2,-1,271.112,242.775,0,63,63,5,1,-10921639,104.680,106,75,134,10154,16.086,8.892,0.212,2.273
ID2587,2587,2,-1,270.578,244.914,0,64,64,5,1,-10921639,100.021,100,67,132,9702,18.082,8.896,0.196,1.814
ID2623,2623,2,-1,271.647,246.518,0,65,65,5,1,-10921639,94.784,95,58,131,9194,20.934,8.902,0.169,1.309
ID2659,2659,2,-1,271.647,247.587,0,66,66,5,1,-10921639,91.856,90,56,132,8910,21.096,8.897,0.157,1.183
ID2695,2695,2,-1,270.578,248.122,0,67,67,5,1,-10921639,91.464,89,55,129,8872,21.616,8.911,0.153,1.120
ID2734,2734,2,-1,270.578,248.122,0,68,68,5,1,-10921639,92.134,90,57,128,8937,20.537,8.906,0.155,1.203
ID2767,2767,2,-1,270.578,247.587,0,69,69,5,1,-10921639,92.835,91,58,129,9005,20.785,8.906,0.161,1.239
ID2806,2806,2,-1,270.578,246.518,0,70,70,5,1,-10921639,99.165,97,66,127,9619,17.630,8.908,0.190,1.792
ID2839,2839,2,-1,270.578,247.587,0,71,71,5,1,-10921639,95.588,94,61,127,9272,18.963,8.900,0.173,1.490
ID2866,2866,2,-1,271.647,249.726,0,72,72,5,1,-10921639,92.206,91,58,133,8944,19.918,8.883,0.156,1.251
ID2915,2915,2,-1,271.647,250.260,0,73,73,5,1,-10921639,96.948,98,60,130,9404,19.054,8.893,0.179,1.543
ID2951,2951,2,-1,269.508,257.211,0,74,74,5,1,-10921639,96.093,94,62,133,9321,19.842,8.888,0.182,1.489
ID2987,2987,2,-1,267.370,263.092,0,75,75,5,1,-10921639,101.691,103,68,130,9864,16.260,8.905,0.201,2.090
ID3020,3020,2,-1,266.835,269.508,0,76,76,5,1,-10921639,89.258,87,53,129,8658,21.535,8.873,0.147,1.061
ID3059,3059,2,-1,267.370,278.598,0,77,77,5,1,-10921639,93.670,92,57,128,9086,20.406,8.892,0.170,1.331
ID3092,3092,2,-1,265.766,276.994,0,78,78,5,1,-10921639,102.691,105,65,129,9961,16.581,8.903,0.193,2.003
ID3131,3131,2,-1,264.162,279.667,0,79,79,5,1,-10921639,97.804,97,64,129,9487,18.415,8.900,0.183,1.646
ID3170,3170,2,-1,265.231,280.736,0,80,80,5,1,-10921639,94.062,93,62,130,9124,20.280,8.899,0.168,1.338
ID3206,3206,2,-1,265.231,279.667,0,81,81,5,1,-10921639,98.845,98,69,132,9588,18.059,8.909,0.194,1.776
ID3245,3245,2,-1,262.558,278.598,0,82,82,5,1,-10921639,101.959,103,70,129,9890,15.700,8.895,0.195,2.121
ID3281,3281,2,-1,258.280,281.271,0,83,83,5,1,-10921639,101.371,103,69,129,9833,16.218,8.876,0.197,2.057
ID3320,3320,2,-1,256.676,281.806,0,84,84,5,1,-10921639,102.918,104,72,127,9983,15.737,8.910,0.200,2.181
ID3359,3359,2,-1,254.003,287.687,0,85,85,5,1,-10921639,99.784,101,61,131,9679,18.131,8.916,0.189,1.750
ID3395,3395,2,-1,249.726,292.499,0,86,86,5,1,-10921639,101.031,101,69,131,9800,17.358,8.898,0.193,1.886
ID3431,3431,2,-1,247.587,296.777,0,87,87,5,1,-10921639,93.062,92,54,130,9027,22.682,8.876,0.154,1.094
ID3467,3467,2,-1,241.706,302.658,0,88,88,5,1,-10921639,98.041,100,66,128,9510,19.022,8.877,0.185,1.610
ID3503,3503,2,-1,233.685,308.005,0,89,89,5,1,-10921639,99.619,98,69,129,9663,16.347,8.928,0.195,1.987
ID3539,3539,2,-1,230.477,312.282,0,90,90,5,1,-10921639,94.701,94,63,133,9186,18.796,8.886,0.177,1.513
ID3579,3579,2,-1,225.665,318.698,0,91,91,5,1,-10921639,98.577,99,64,129,9562,17.539,8.892,0.195,1.837
ID3615,3615,2,-1,217.111,325.114,0,92,92,5,1,-10921639,99.660,101,68,130,9667,16.458,8.900,0.203,2.041
ID3651,3651,2,-1,213.368,329.391,0,93,93,5,1,-10921639,96.567,98,58,131,9367,18.775,8.901,0.193,1.662
ID3687,3687,2,-1,205.883,333.669,0,94,94,5,1,-10921639,96.330,97,65,128,9344,18.684,8.899,0.192,1.662
ID3723,3723,2,-1,201.071,335.807,0,95,95,5,1,-10921639,101.454,102,72,128,9841,15.118,8.903,0.209,2.322
ID3759,3759,2,-1,194.655,337.946,0,96,96,5,1,-10921639,96.711,95,65,124,9381,18.088,8.897,0.193,1.732
ID3795,3795,2,-1,186.100,336.877,0,97,97,5,1,-10921639,92.041,90,55,129,8928,20.109,8.877,0.167,1.311
ID3831,3831,2,-1,180.218,338.481,0,98,98,5,1,-10921639,95.680,97,63,129,9281,18.637,8.883,0.191,1.648
ID3867,3867,2,-1,176.476,339.015,0,99,99,5,1,-10921639,95.237,96,60,131,9238,19.903,8.856,0.189,1.520
ID3903,3903,2,-1,168.990,341.689,0,100,100,5,1,-10921639,96.474,97,59,135,9358,18.859,8.893,0.191,1.644
ID3939,3939,2,-1,162.040,349.174,0,101,101,5,1,-10921639,95.340,97,57,129,9248,19.531,8.896,0.189,1.554
ID3975,3975,2,-1,158.297,351.313,0,102,102,5,1,-10921639,99.979,101,69,132,9698,14.985,8.895,0.209,2.309
ID4011,4011,2,-1,147.604,356.125,0,103,103,5,1,-10921639,96.660,97,69,127,9376,17.066,8.860,0.207,1.939
ID4047,4047,2,-1,138.514,363.610,0,104,104,5,1,-10921639,86.113,83,51,128,8353,23.331,8.890,0.159,1.010
ID4083,4083,2,-1,136.376,362.541,0,105,105,5,1,-10921639,94.670,97,62,128,9183,19.035,8.888,0.205,1.693
ID4119,4119,2,-1,129.959,365.214,0,106,106,5,1,-10921639,97.753,97,67,130,9482,17.296,8.873,0.220,2.040
ID4155,4155,2,-1,122.474,366.818,0,107,107,5,1,-10921639,93.619,93,60,128,9081,19.312,8.852,0.190,1.548
ID4195,4195,2,-1,119.801,367.888,0,108,108,5,1,-10921639,95.784,96,62,126,9291,18.568,8.857,0.198,1.707
ID4231,4231,2,-1,113.385,370.026,0,109,109,5,1,-10921639,99.175,99,68,128,9620,16.748,8.884,0.217,2.116
ID4267,4267,2,-1,106.969,374.838,0,110,110,5,1,-10921639,90.124,91,50,131,8742,22.443,8.852,0.183,1.240
ID4303,4303,2,-1,103.226,375.373,0,111,111,5,1,-10921639,90.175,91,53,130,8747,22.337,8.891,0.207,1.384
ID4339,4339,2,-1,97.345,380.720,0,112,112,5,1,-10921639,91.918,94,55,127,8916,20.255,8.856,0.234,1.724
ID4375,4375,2,-1,93.067,390.344,0,113,113,5,1,-10921639,91.825,94,53,125,8907,20.131,8.884,0.235,1.738
ID4411,4411,2,-1,90.929,394.621,0,114,114,5,1,-10921639,84.392,83,48,129,8186,24.436,8.845,0.212,1.210
ID4447,4447,2,-1,89.325,402.641,0,115,115,5,1,-10921639,84.412,84,42,127,8188,24.815,8.841,0.209,1.174
ID4483,4483,2,-1,89.859,405.849,0,116,116,5,1,-10921639,91.299,95,51,130,8856,22.270,8.866,0.231,1.540
ID4519,4519,2,-1,88.255,408.523,0,117,117,5,1,-10921639,86.247,83,50,128,8366,23.570,8.841,0.224,1.338
ID4555,4555,2,-1,88.790,413.869,0,118,118,5,1,-10921639,80.371,74,41,129,7796,26.325,8.857,0.186,0.959
ID4591,4591,2,-1,90.929,416.008,0,119,119,5,1,-10921639,90.402,90,51,130,8769,22.787,8.860,0.242,1.548
ID237,237,3,-1,475.356,185.030,0,0,0,5,1,-10921639,131.649,133,90,174,12770,21.421,8.872,0.188,1.947
ID276,276,3,-1,474.287,184.496,0,1,1,5,1,-10921639,126.649,127,81,170,12285,24.048,8.863,0.192,1.697
ID316,316,3,-1,473.752,184.496,0,2,2,5,1,-10921639,126.773,128,79,170,12297,23.617,8.865,0.191,1.719
ID352,352,3,-1,474.822,185.565,0,3,3,5,1,-10921639,130.526,132,84,170,12661,21.796,8.894,0.182,1.842
ID388,388,3,-1,474.287,184.496,0,4,4,5,1,-10921639,124.392,123,82,169,12066,24.099,8.865,0.196,1.691
ID445,445,3,-1,475.891,185.030,0,5,5,5,1,-10921639,130.309,132,87,170,12640,21.217,8.893,0.193,1.987
ID481,481,3,-1,474.822,185.030,0,6,6,5,1,-10921639,125.082,125,86,164,12133,21.115,8.868,0.186,1.860
ID517,517,3,-1,476.426,185.565,0,7,7,5,1,-10921639,126.474,129,85,164,12268,20.936,8.876,0.183,1.871
ID553,553,3,-1,474.822,187.169,0,8,8,5,1,-10921639,124.206,126,85,164,12048,22.025,8.849,0.179,1.709
ID589,589,3,-1,477.495,189.308,0,9,9,5,1,-10921639,127.701,127,86,164,12387,20.485,8.858,0.181,1.910
ID625,625,3,-1,476.960,187.704,0,10,10,5,1,-10921639,124.227,124,79,163,12050,22.948,8.847,0.190,1.725
ID661,661,3,-1,476.426,189.843,0,11,11,5,1,-10921639,124.701,130,76,162,12096,23.620,8.888,0.152,1.393
ID694,694,3,-1,477.495,188.773,0,12,12,5,1,-10921639,126.763,129,85,164,12296,20.562,8.867,0.184,1.917
ID733,733,3,-1,476.426,188.239,0,13,13,5,1,-10921639,122.464,122,81,162,11879,22.561,8.867,0.184,1.684
ID772,772,3,-1,476.960,189.308,0,14,14,5,1,-10921639,127.371,128,83,165,12355,20.504,8.866,0.180,1.896
ID805,805,3,-1,474.822,188.773,0,15,15,5,1,-10921639,122.825,122,81,164,11914,22.747,8.849,0.163,1.512
ID841,841,3,-1,476.960,190.912,0,16,16,5,1,-10921639,129.155,130,85,163,12528,19.612,8.897,0.158,1.802
ID877,877,3,-1,477.495,189.843,0,17,17,5,1,-10921639,125.258,128,82,161,12150,21.216,8.876,0.176,1.765
ID913,913,3,-1,476.960,191.447,0,18,18,5,1,-10921639,126.546,128,85,161,12275,19.692,8.853,0.164,1.807
ID949,949,3,-1,478.030,190.912,0,19,19,5,1,-10921639,126.485,128,73,166,12269,21.330,8.877,0.163,1.662
ID985,985,3,-1,477.495,189.843,0,20,20,5,1,-10921639,124.588,124,85,159,12085,20.029,8.854,0.173,1.839
ID1021,1021,3,-1,476.960,189.308,0,21,21,5,1,-10921639,120.268,121,75,160,11666,23.011,8.858,0.172,1.536
ID1057,1057,3,-1,478.030,189.843,0,22,22,5,1,-10921639,124.062,127,71,159,12034,21.740,8.838,0.164,1.611
ID1093,1093,3,-1,476.426,189.843,0,23,23,5,1,-10921639,121.371,122,80,160,11773,22.331,8.838,0.144,1.367
ID1129,1129,3,-1,478.030,189.308,0,24,24,5,1,-10921639,119.979,122,73,159,11638,23.603,8.812,0.168,1.465
ID1165,1165,3,-1,477.495,191.981,0,25,25,5,1,-10921639,125.237,129,80,161,12148,21.643,8.907,0.123,1.265
ID1201,1201,3,-1,477.495,190.912,0,26,26,5,1,-10921639,124.103,124,84,161,12038,21.148,8.850,0.144,1.477
ID1237,1237,3,-1,477.495,189.843,0,27,27,5,1,-10921639,121.825,122,78,160,11817,21.382,8.857,0.159,1.562
ID1273,1273,3,-1,478.564,189.308,0,28,28,5,1,-10921639,115.278,117,68,157,11182,26.033,8.812,0.158,1.207
ID1309,1309,3,-1,477.495,190.912,0,29,29,5,1,-10921639,121.175,122,85,157,11754,20.861,8.851,0.127,1.305
ID1345,1345,3,-1,478.564,190.377,0,30,30,5,1,-10921639,119.186,120,75,159,11561,22.563,8.811,0.162,1.469
ID1381,1381,3,-1,479.099,191.447,0,31,31,5,1,-10921639,122.144,123,83,160,11848,19.801,8.845,0.163,1.728
ID1417,1417,3,-1,478.564,192.516,0,32,32,5,1,-10921639,127.031,129,89,161,12322,19.266,8.890,0.137,1.591
ID1453,1453,3,-1,480.168,191.981,0,33,33,5,1,-10921639,122.557,125,74,156,11888,21.955,8.884,0.150,1.454
ID1489,1489,3,-1,479.099,191.981,0,34,34,5,1,-10921639,124.144,127,84,156,12042,19.093,8.848,0.151,1.705
ID1525,1525,3,-1,478.564,191.981,0,35,35,5,1,-10921639,124.021,126,82,159,12030,18.943,8.850,0.148,1.687
ID1561,1561,3,-1,479.634,190.377,0,36,36,5,1,-10921639,115.134,117,67,159,11168,25.056,8.812,0.156,1.239
ID1597,1597,3,-1,479.634,190.912,0,37,37,5,1,-10921639,119.701,123,66,162,11611,23.439,8.824,0.158,1.393
ID1633,1633,3,-1,478.564,192.516,0,38,38,5,1,-10921639,126.670,129,84,157,12287,18.800,8.858,0.133,1.581
ID1669,1669,3,-1,479.634,191.981,0,39,39,5,1,-10921639,123.175,126,73,165,11948,22.206,8.869,0.144,1.398
ID1705,1705,3,-1,478.564,191.981,0,40,40,5,1,-10921639,125.557,127,83,161,12179,18.418,8.836,0.142,1.697
ID1741,1741,3,-1,478.564,190.912,0,41,41,5,1,-10921639,121.938,124,85,160,11828,19.633,8.815,0.148,1.600
ID1777,1777,3,-1,479.634,191.981,0,42,42,5,1,-10921639,123.907,127,80,161,12019,19.777,8.866,0.148,1.611
ID1813,1813,3,-1,480.168,191.981,0,43,43,5,1,-10921639,123.773,128,79,161,12006,19.613,8.865,0.148,1.624
ID1849,1849,3,-1,480.168,190.912,0,44,44,5,1,-10921639,119.454,121,73,159,11587,20.993,8.837,0.154,1.521
ID1885,1885,3,-1,480.168,189.843,0,45,45,5,1,-10921639,115.557,116,72,157,11209,23.178,8.821,0.156,1.347
ID1921,1921,3,-1,479.634,190.912,0,46,46,5,1,-10921639,119.814,120,76,161,11622,21.143,8.847,0.154,1.513
ID1957,1957,3,-1,480.168,190.912,0,47,47,5,1,-10921639,119.691,119,76,160,11610,20.738,8.831,0.155,1.547
ID1993,1993,3,-1,479.634,189.843,0,48,48,5,1,-10921639,115.000,118,72,154,11155,23.080,8.814,0.154,1.329
ID2029,2029,3,-1,479.634,190.912,0,49,49,5,1,-10921639,119.206,119,76,157,11563,20.863,8.845,0.154,1.529
ID2065,2065,3,-1,480.703,191.981,0,50,50,5,1,-10921639,119.000,121,72,158,11543,22.101,8.849,0.146,1.368
ID2104,2104,3,-1,479.634,192.516,0,51,51,5,1,-10921639,124.082,126,86,161,12036,18.213,8.886,0.139,1.668
ID2137,2137,3,-1,480.703,192.516,0,52,52,5,1,-10921639,122.258,125,75,159,11859,20.451,8.871,0.142,1.482
ID2173,2173,3,-1,480.168,191.981,0,53,53,5,1,-10921639,121.247,122,86,157,11761,18.185,8.860,0.147,1.709
ID2212,2212,3,-1,481.238,191.981,0,54,54,5,1,-10921639,119.598,121,76,159,11601,20.636,8.844,0.150,1.510
ID2245,2245,3,-1,480.168,190.912,0,55,55,5,1,-10921639,117.598,119,79,158,11407,19.983,8.826,0.153,1.561
ID2284,2284,3,-1,480.703,192.516,0,56,56,5,1,-10921639,121.639,124,74,164,11799,21.314,8.882,0.139,1.397
ID2323,2323,3,-1,480.168,191.981,0,57,57,5,1,-10921639,120.433,121,82,158,11682,18.244,8.856,0.147,1.691
ID2356,2356,3,-1,479.634,191.447,0,58,58,5,1,-10921639,116.794,116,77,154,11329,21.231,8.814,0.151,1.447
ID2392,2392,3,-1,480.168,191.981,0,59,59,5,1,-10921639,119.784,121,88,152,11619,18.301,8.843,0.143,1.639
ID2428,2428,3,-1,480.703,191.981,0,60,60,5,1,-10921639,116.567,116,77,153,11307,21.182,8.824,0.146,1.402
ID2464,2464,3,-1,481.772,193.051,0,61,61,5,1,-10921639,117.196,120,73,154,11368,21.941,8.867,0.142,1.325
ID2500,2500,3,-1,480.703,194.120,0,62,62,5,1,-10921639,121.887,123,80,155,11823,18.802,8.841,0.133,1.527
ID2536,2536,3,-1,481.772,193.585,0,63,63,5,1,-10921639,117.351,123,68,152,11383,23.119,8.868,0.132,1.181
ID2572,2572,3,-1,481.238,193.585,0,64,64,5,1,-10921639,120.691,123,77,153,11707,19.112,8.837,0.135,1.503
ID2608,2608,3,-1,480.703,193.585,0,65,65,5,1,-10921639,119.052,119,83,157,11548,20.221,8.796,0.148,1.516
ID2644,2644,3,-1,482.842,195.189,0,66,66,5,1,-10921639,113.165,114,68,155,10977,25.308,8.836,0.154,1.191
ID2680,2680,3,-1,480.168,198.397,0,67,67,5,1,-10921639,125.113,127,86,155,12136,16.660,8.825,0.121,1.626
ID2716,2716,3,-1,480.703,198.932,0,68,68,5,1,-10921639,118.062,120,75,152,11452,21.077,8.793,0.133,1.314
ID2746,2746,3,-1,481.238,201.071,0,69,69,5,1,-10921639,119.464,120,80,158,11588,19.227,8.838,0.141,1.534
ID2782,2782,3,-1,481.238,201.071,0,70,70,5,1,-10921639,116.216,118,79,149,11273,20.073,8.809,0.129,1.321
ID2818,2818,3,-1,483.376,203.209,0,71,71,5,1,-10921639,113.144,114,72,152,10975,22.441,8.861,0.148,1.303
ID2854,2854,3,-1,482.307,207.487,0,72,72,5,1,-10921639,122.691,124,88,151,11901,18.156,8.865,0.158,1.845
ID2894,2894,3,-1,483.911,206.417,0,73,73,5,1,-10921639,110.619,110,69,152,10730,25.323,8.865,0.150,1.141
ID2930,2930,3,-1,482.307,206.417,0,74,74,5,1,-10921639,117.299,118,79,153,11378,21.016,8.868,0.159,1.528
ID2966,2966,3,-1,482.307,207.487,0,75,75,5,1,-10921639,117.629,117,81,156,11410,20.778,8.865,0.158,1.546
ID3002,3002,3,-1,480.703,204.813,0,76,76,5,1,-10921639,113.196,114,72,154,10980,23.361,8.864,0.139,1.181
ID3038,3038,3,-1,478.564,206.417,0,77,77,5,1,-10921639,119.773,121,78,159,11618,20.263,8.870,0.131,1.366
ID3074,3074,3,-1,480.703,208.021,0,78,78,5,1,-10921639,117.474,120,74,156,11395,23.054,8.875,0.148,1.313
ID3110,3110,3,-1,478.030,209.091,0,79,79,5,1,-10921639,125.619,128,89,155,12185,16.073,8.883,0.138,1.898
ID3146,3146,3,-1,476.960,210.160,0,80,80,5,1,-10921639,124.670,125,85,154,12093,16.332,8.855,0.133,1.798
ID3182,3182,3,-1,475.891,210.160,0,81,81,5,1,-10921639,123.979,123,96,154,12026,15.857,8.859,0.127,1.763
ID3224,3224,3,-1,474.822,211.764,0,82,82,5,1,-10921639,124.402,125,83,155,12067,16.499,8.851,0.126,1.691
ID3257,3257,3,-1,474.822,213.903,0,83,83,5,1,-10921639,120.753,125,75,158,11713,20.587,8.879,0.132,1.372
ID3299,3299,3,-1,474.287,212.833,0,84,84,5,1,-10921639,121.598,123,92,151,11795,16.809,8.801,0.127,1.632
ID3338,3338,3,-1,473.752,213.368,0,85,85,5,1,-10921639,117.340,117,79,152,11382,20.709,8.811,0.123,1.238
ID3371,3371,3,-1,473.218,215.507,0,86,86,5,1,-10921639,120.608,120,91,155,11699,17.868,8.842,0.145,1.705
ID3404,3404,3,-1,473.218,218.180,0,87,87,5,1,-10921639,121.278,122,90,153,11764,16.166,8.890,0.158,2.047
ID3440,3440,3,-1,472.683,220.319,0,88,88,5,1,-10921639,112.495,115,69,146,10912,21.952,8.880,0.140,1.260
ID3476,3476,3,-1,468.940,221.923,0,89,89,5,1,-10921639,119.392,121,84,149,11581,15.711,8.883,0.154,2.023
ID3512,3512,3,-1,470.010,222.457,0,90,90,5,1,-10921639,111.536,112,76,143,10819,19.264,8.855,0.154,1.543
ID3552,3552,3,-1,466.267,226.200,0,91,91,5,1,-10921639,115.619,117,85,144,11215,15.868,8.869,0.166,2.074
ID3588,3588,3,-1,463.059,229.408,0,92,92,5,1,-10921639,114.124,115,81,143,11070,15.643,8.880,0.162,2.038
ID3624,3624,3,-1,460.920,231.012,0,93,93,5,1,-10921639,114.608,115,83,142,11117,15.457,8.881,0.167,2.122
ID3660,3660,3,-1,459.316,234.220,0,94,94,5,1,-10921639,113.814,115,82,142,11040,15.697,8.897,0.172,2.126
ID3696,3696,3,-1,457.178,235.824,0,95,95,5,1,-10921639,111.433,112,76,144,10809,17.861,8.877,0.180,1.900
ID3732,3732,3,-1,456.108,236.893,0,96,96,5,1,-10921639,109.897,110,77,142,10660,18.729,8.883,0.178,1.770
ID3768,3768,3,-1,453.435,238.497,0,97,97,5,1,-10921639,103.443,103,65,139,10034,21.755,8.873,0.165,1.348
ID3804,3804,3,-1,448.088,241.706,0,98,98,5,1,-10921639,112.928,114,82,140,10954,15.550,8.887,0.177,2.183
ID3840,3840,3,-1,446.484,243.310,0,99,99,5,1,-10921639,112.701,116,76,138,10932,16.396,8.906,0.171,2.008
ID3876,3876,3,-1,446.484,242.775,0,100,100,5,1,-10921639,107.485,109,75,135,10426,18.202,8.864,0.177,1.777
